"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Depth+Dist_To_Shore.by.Sand+Sand+SY_PA","Depth+Dist_To_Shore.by.Sand+Sand+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dist_To_Shore.by.SY_PA+Rocks+SY_PA+Temperature.Min","Dist_To_Shore.by.SY_PA+Rocks+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"Dist_To_Shore.by.SY_PA+HA_PA+SY_PA+Temperature.Min","Dist_To_Shore.by.SY_PA+HA_PA+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"Dist_To_River.by.Rocks+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","Dist_To_River.by.Rocks+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.by.Sand+Latitude+Rocks+Sand","Dist_To_Shore.by.Sand+Latitude+Rocks+Sand","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Sand+SY_PA","Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Sand+SY_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Depth+Dist_To_Shore.by.TH_PA+Mud+TH_PA","Depth+Dist_To_Shore.by.TH_PA+Mud+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Depth+Dist_To_Shore.by.TH_PA+HA_PA+TH_PA","Depth+Dist_To_Shore.by.TH_PA+HA_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_Shore.by.SY_PA+Sand+SY_PA+Temperature.Min","Dist_To_Shore.by.SY_PA+Sand+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Dist_To_Shore.by.Sand+Latitude.by.SY_PA+Sand+SY_PA","Dist_To_Shore.by.Sand+Latitude.by.SY_PA+Sand+SY_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"Depth+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","Depth+Dist_To_Shore.by.TH_PA+Rocks+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.Mud+Mud+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.Mud+Mud+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.TH_PA+Sand+TH_PA","Dist_To_River.by.Sand+Dist_To_Shore.by.TH_PA+Sand+TH_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth+Dist_To_Shore.by.TH_PA+Sand+TH_PA","Depth+Dist_To_Shore.by.TH_PA+Sand+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",6.00470957614141,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.TH_PA+Mud+TH_PA","Dist_To_River.by.Mud+Dist_To_Shore.by.TH_PA+Mud+TH_PA","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.HA_PA+HA_PA+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.HA_PA+HA_PA+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand+SY_PA","Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand+SY_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",6.00470957614141,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"Dist_To_Shore.by.Seagrass_PA+Latitude+Mud+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Latitude+Mud+Seagrass_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",6.00470957614142,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"Depth+Dist_To_Shore.by.Mud+Mud+TH_PA","Depth+Dist_To_Shore.by.Mud+Mud+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6.00470957614142,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Dist_To_Shore+Salinity.Min+Seagrass_PA+SY_PA","Dist_To_Shore+Salinity.Min+Seagrass_PA+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Seagrass_PA + SY_PA",6.00470957614142,25.6109874561438,0,NA,5,2,4.004,17.074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"BottomVegCover.by.Sand+Dist_To_Shore.by.Mud+Mud+Sand","BottomVegCover.by.Sand+Dist_To_Shore.by.Mud+Mud+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.Sand+Sand+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.Sand+Sand+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+TH_PA","Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+TH_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_Shore.by.Seagrass_PA+Latitude+Rocks+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Latitude+Rocks+Seagrass_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",6.00470957614142,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Latitude.by.SY_PA+Seagrass_PA+SY_PA","Dist_To_Shore.by.Seagrass_PA+Latitude.by.SY_PA+Seagrass_PA+SY_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Seagrass_PA + SY_PA",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"Dist_To_Shore.by.Rocks+Rocks+TH_PA","Dist_To_Shore.by.Rocks+Rocks+TH_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",6.00470957614142,25.6109874561438,0,NA,5,2,4.004,17.074,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth+Dist_To_Shore.by.Seagrass_PA+Seagrass_PA+SY_PA","Depth+Dist_To_Shore.by.Seagrass_PA+Seagrass_PA+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + SY_PA",6.00470957614142,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_Shore.by.Seagrass_PA+Latitude+Sand+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Latitude+Sand+Seagrass_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",6.00470957614142,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"BottomVegCover.by.Rocks+Dist_To_Shore.by.Sand+Rocks+Sand","BottomVegCover.by.Rocks+Dist_To_Shore.by.Sand+Rocks+Sand","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+TH_PA","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+TH_PA","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"Dist_To_Shore.by.Seagrass_PA+Latitude.by.Seagrass_PA+Seagrass_PA+SY_PA","Dist_To_Shore.by.Seagrass_PA+Latitude.by.Seagrass_PA+Seagrass_PA+SY_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + SY_PA",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"BottomVegCover.by.Mud+Dist_To_Shore.by.Mud+Mud+Sand","BottomVegCover.by.Mud+Dist_To_Shore.by.Mud+Mud+Sand","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"Dist_To_River.by.HA_PA+Dist_To_Shore.by.Mud+HA_PA+Mud","Dist_To_River.by.HA_PA+Dist_To_Shore.by.Mud+HA_PA+Mud","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614142,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Depth+Dist_To_Shore.by.Mud+HA_PA+Mud","Depth+Dist_To_Shore.by.Mud+HA_PA+Mud","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614143,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Depth+Dist_To_Shore.by.HA_PA+HA_PA+TH_PA","Depth+Dist_To_Shore.by.HA_PA+HA_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",6.00470957614143,25.6109874561438,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_Shore+Mud+Salinity.Min+SY_PA","Dist_To_Shore+Mud+Salinity.Min+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Mud + SY_PA",6.00470957614143,25.6109874561438,0,NA,5,2,4.004,17.074,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Dist_To_Shore.by.HA_PA+HA_PA+Latitude.by.Rocks+Rocks","Dist_To_Shore.by.HA_PA+HA_PA+Latitude.by.Rocks+Rocks","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",6.00470957614143,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Dist_To_Shore.by.Rocks+HA_PA+Rocks","Dist_To_Shore.by.Rocks+HA_PA+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",6.00470957614143,25.6109874561438,0,NA,5,2,4.004,17.074,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.by.Mud+Latitude.by.Seagrass_PA+Mud+Seagrass_PA","Dist_To_Shore.by.Mud+Latitude.by.Seagrass_PA+Mud+Seagrass_PA","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",6.00470957614143,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"Dist_To_Shore.by.SY_PA+Primary.productivity.Max.by.Rocks+Rocks+SY_PA","Dist_To_Shore.by.SY_PA+Primary.productivity.Max.by.Rocks+Rocks+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",6.00470957614143,25.6109874561438,0,NA,7,4,4.004,17.074,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"Depth+Dist_To_Shore.by.Mud+Mud+Seagrass_PA","Depth+Dist_To_Shore.by.Mud+Mud+Seagrass_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"BottomVegCover.by.Sand+Dist_To_Shore.by.Sand+Mud+Sand","BottomVegCover.by.Sand+Dist_To_Shore.by.Sand+Mud+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"BottomVegCover.by.Sand+Dist_To_Shore.by.Sand+Rocks+Sand","BottomVegCover.by.Sand+Dist_To_Shore.by.Sand+Rocks+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Sand+TH_PA","Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Sand+TH_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+Sand","Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+Sand","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+HA_PA+Mud","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+HA_PA+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Dist_To_Shore.by.Mud+HA_PA+Latitude.by.Mud+Mud","Dist_To_Shore.by.Mud+HA_PA+Latitude.by.Mud+Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"Depth+Dist_To_Shore.by.Mud+Mud+Sand","Depth+Dist_To_Shore.by.Mud+Mud+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Depth+Dist_To_Shore.by.Sand+Sand+TH_PA","Depth+Dist_To_Shore.by.Sand+Sand+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.HA_PA+HA_PA+Sand","Dist_To_River.by.Sand+Dist_To_Shore.by.HA_PA+HA_PA+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.Rocks+Dist_To_Shore.by.HA_PA+HA_PA+Rocks","Dist_To_River.by.Rocks+Dist_To_Shore.by.HA_PA+HA_PA+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+Rocks","Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+Rocks","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",6.00470957614143,25.6109874561439,0,NA,5,2,4.004,17.074,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Depth+Dist_To_Shore.by.HA_PA+HA_PA+Sand","Depth+Dist_To_Shore.by.HA_PA+HA_PA+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.HA_PA+Dist_To_Shore.by.Sand+HA_PA+Sand","Dist_To_River.by.HA_PA+Dist_To_Shore.by.Sand+HA_PA+Sand","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_Shore.by.Mud+Latitude.by.Mud+Mud+Seagrass_PA","Dist_To_Shore.by.Mud+Latitude.by.Mud+Mud+Seagrass_PA","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"Dist_To_Shore.by.Mud+HA_PA+Latitude.by.HA_PA+Mud","Dist_To_Shore.by.Mud+HA_PA+Latitude.by.HA_PA+Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+Mud","Dist_To_River.by.HA_PA+Dist_To_Shore.by.HA_PA+HA_PA+Mud","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614143,25.6109874561439,0,NA,7,4,4.004,17.074,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Dist_To_Shore.by.Rocks+Rocks+Sand","Dist_To_Shore.by.Rocks+Rocks+Sand","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",6.00470957614143,25.6109874561439,0,NA,5,2,4.004,17.074,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Depth+Dist_To_Shore.by.HA_PA+HA_PA+Mud","Depth+Dist_To_Shore.by.HA_PA+HA_PA+Mud","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Depth+Dist_To_Shore.by.HA_PA+HA_PA+Rocks","Depth+Dist_To_Shore.by.HA_PA+HA_PA+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max+SY_PA","Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"BottomVegCover+Dist_To_Shore.by.Rocks+Rocks+SY_PA","BottomVegCover+Dist_To_Shore.by.Rocks+Rocks+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",6.00470957614143,25.6109874561439,0,NA,6,3,4.004,17.074,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
