"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Depth.te.Salinity.Min+Dist_To_River.by.HA_PA+HA_PA","Depth.te.Salinity.Min+Dist_To_River.by.HA_PA+HA_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",731.6055,802.0281,0.01027,NA,8.75,0,46.811,79.429,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.6199,769.6515,0.00599,NA,6,1,46.825,47.053,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Mud+Sand+Seagrass_PA+Temperature.Min.by.Sand","Mud+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand + Seagrass_PA",731.6432,777.6413,0.00565,NA,6,0,46.849,55.043,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
"Depth.te.Dist_To_River+HA_PA+Salinity.Min","Depth.te.Dist_To_River+HA_PA+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",731.6472,785.4364,0.01227,NA,6.07,0,46.853,62.838,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Sand+Seagrass_PA+Temperature.Min.by.Sand","Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.7066,771.2038,0.00513,NA,5,0,46.912,48.605,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Depth+Sand+Seagrass_PA+Temperature.Min.by.Sand","Depth+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.7068,771.2046,0.00513,NA,6,1,46.912,48.606,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Depth.by.Sand+Sand+Seagrass_PA+Temperature.Min.by.Sand","Depth.by.Sand+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.7076,771.2079,0.00513,NA,7,2,46.913,48.609,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Depth.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Sand","Depth.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Depth, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.7078,771.2087,0.00513,NA,7,2,46.913,48.61,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore+Sand+Seagrass_PA+Temperature.Min.by.Sand","Dist_To_Shore+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.7267,776.4487,0.00544,NA,6,0,46.932,53.85,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore.by.Mud+HA_PA+Mud+Salinity.Min.by.Mud","Dist_To_Shore.by.Mud+HA_PA+Mud+Salinity.Min.by.Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",731.7408,790.0396,0.01352,NA,8.78,1,46.946,67.441,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",731.7591,769.5096,0.00593,NA,6,1,46.965,46.911,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.Sand+Mud+Salinity.Min+Sand","Dist_To_River.by.Sand+Mud+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",731.782,778.2971,0.00909,NA,6.04,0,46.987,55.698,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"BottomVegCover.by.Rocks+Dist_To_Shore.te.Temperature.Min+Rocks","BottomVegCover.by.Rocks+Dist_To_Shore.te.Temperature.Min+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",731.7843,783.9412,0.00111,NA,6.85,1,46.99,61.342,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Temperature.Min+Rocks","BottomVegCover+Dist_To_Shore.te.Temperature.Min+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",731.7843,783.9412,0.0011,NA,5.85,0,46.99,61.342,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"Depth.by.SY_PA+SY_PA+Temperature.Min.te.BottomVegCover","Depth.by.SY_PA+SY_PA+Temperature.Min.te.BottomVegCover","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",731.868,783.8017,0.00691,NA,8.02,2,47.073,61.203,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"Depth.by.Sand+Mud+Salinity.Min.by.Sand+Sand","Depth.by.Sand+Mud+Salinity.Min.by.Sand+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",731.8931,781.6955,0.0061,NA,8.25,2,47.098,59.097,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Depth.te.Salinity.Min+Dist_To_Shore.te.Dist_To_River","Depth.te.Salinity.Min+Dist_To_Shore.te.Dist_To_River","te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",731.8962,798.7934,0.01251,NA,7.38,0,47.102,76.195,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_Shore.te.Salinity.Min+Mud","Depth.by.Mud+Dist_To_Shore.te.Salinity.Min+Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",731.8963,793.1372,0.01571,NA,8.65,1,47.102,70.538,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Depth.te.Dist_To_Shore+Salinity.Min+Sand","Depth.te.Dist_To_Shore+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",731.9119,769.9664,0.01439,NA,5.51,1,47.117,47.368,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore.by.Sand+Salinity.Min+Sand","Depth+Dist_To_Shore.by.Sand+Salinity.Min+Sand","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",731.9129,769.9716,0.01439,NA,7.51,3,47.118,47.373,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth+Salinity.Min+Sand","Depth+Salinity.Min+Sand","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand",731.9136,769.9721,0.01439,NA,5.5,1,47.119,47.373,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Salinity.Min+Sand","Dist_To_Shore.by.Sand+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",731.9153,769.9832,0.01439,NA,6.51,2,47.121,47.384,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore+Salinity.Min+Sand","Depth+Dist_To_Shore+Salinity.Min+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand",731.9166,769.9919,0.01439,NA,6.51,2,47.122,47.393,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore+Salinity.Min+Sand","Dist_To_Shore+Salinity.Min+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand",731.9167,769.9928,0.01439,NA,5.51,1,47.122,47.394,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore+Salinity.Min+Sand+SY_PA","Dist_To_Shore+Salinity.Min+Sand+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand + SY_PA",731.926,776.2569,0.01303,NA,6.45,1,47.131,53.658,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"Depth+Salinity.Min+Sand+SY_PA","Depth+Salinity.Min+Sand+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand + SY_PA",731.9267,776.2597,0.01303,NA,6.45,1,47.132,53.661,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"Dist_To_Shore.by.Sand+Salinity.Min+Sand+SY_PA","Dist_To_Shore.by.Sand+Salinity.Min+Sand+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",731.9268,776.2608,0.01303,NA,7.45,2,47.132,53.662,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"Depth.by.SY_PA+Salinity.Min+Sand+SY_PA","Depth.by.SY_PA+Salinity.Min+Sand+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",731.927,776.261,0.01303,NA,7.45,2,47.132,53.662,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"Depth.by.SY_PA+HA_PA+Salinity.Min+SY_PA","Depth.by.SY_PA+HA_PA+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",731.9305,776.0479,0.0138,NA,7.4,2,47.136,53.449,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"Depth+HA_PA+Salinity.Min+SY_PA","Depth+HA_PA+Salinity.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + HA_PA + SY_PA",731.9308,776.0493,0.0138,NA,6.4,1,47.136,53.451,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"Dist_To_Shore+HA_PA+Salinity.Min+SY_PA","Dist_To_Shore+HA_PA+Salinity.Min+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + HA_PA + SY_PA",731.931,776.0501,0.0138,NA,6.4,1,47.136,53.451,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"Dist_To_Shore.by.SY_PA+HA_PA+Salinity.Min+SY_PA","Dist_To_Shore.by.SY_PA+HA_PA+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",731.9313,776.0512,0.0138,NA,7.4,2,47.137,53.453,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"BottomVegCover+Dist_To_Shore.te.Temperature.Min","BottomVegCover+Dist_To_Shore.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",731.9338,778.3105,0.00777,NA,4.93,0,47.139,55.712,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.te.Temperature.Min","BottomVegCover+Depth+Dist_To_Shore.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",731.9345,778.3136,0.00777,NA,5.93,1,47.14,55.715,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+SY_PA+Temperature.Min.by.SY_PA","Dist_To_Shore.te.Dist_To_River+SY_PA+Temperature.Min.by.SY_PA","s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",731.9545,776.4903,0.00572,NA,6.02,1,47.16,53.892,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_River.te.Temperature.Min+SY_PA","Dist_To_River.te.Temperature.Min+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",731.963,778.992,0.00545,NA,5.29,0,47.168,56.393,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Depth.by.SY_PA+Dist_To_River.te.Temperature.Min+SY_PA","Depth.by.SY_PA+Dist_To_River.te.Temperature.Min+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",731.9638,778.9958,0.00545,NA,7.29,2,47.169,56.397,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Depth+Dist_To_River.te.Temperature.Min+SY_PA","Depth+Dist_To_River.te.Temperature.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",731.9638,778.9958,0.00545,NA,6.29,1,47.169,56.397,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_River+Dist_To_Shore.by.Mud+Mud+Temperature.Min.by.Mud","Dist_To_River+Dist_To_Shore.by.Mud+Mud+Temperature.Min.by.Mud","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",731.9988,778.0032,0.00489,NA,7,1,47.204,55.404,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.by.Mud+Mud+Temperature.Min","BottomVegCover+Dist_To_Shore.by.Mud+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",732.0043,776.4758,0.00685,NA,6.06,0,47.21,53.877,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Sand","Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Sand","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",732.0615,776.1365,0.00532,NA,7,1,47.267,53.538,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Depth.te.Salinity.Min+Dist_To_Shore.by.Mud+Mud","Depth.te.Salinity.Min+Dist_To_Shore.by.Mud+Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",732.1094,799.7244,0.0147,NA,9.24,1,47.315,77.126,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Dist_To_River+Sand+SY_PA+Temperature.Min.by.Sand","Dist_To_River+Sand+SY_PA+Temperature.Min.by.Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",732.1262,778.359,0.00525,NA,6,0,47.332,55.76,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1297,765.4213,0.00091,NA,6,2,47.335,42.823,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Temperature.Min","Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1297,765.4213,0.00091,NA,5,1,47.335,42.823,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Dist_To_River+Rocks+Temperature.Min.by.Rocks","Dist_To_River+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1297,765.4212,0.00089,NA,5,1,47.335,42.823,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Dist_To_River+Rocks+Temperature.Min","Dist_To_River+Rocks+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Rocks",732.1297,765.4212,0.00089,NA,4,0,47.335,42.822,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min","Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4222,0.00062,NA,7,3,47.335,42.823,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4221,0.00063,NA,7,3,47.335,42.823,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4221,0.00062,NA,8,4,47.335,42.823,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min","Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4221,0.00064,NA,6,2,47.335,42.823,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth+Dist_To_River+Rocks+Temperature.Min.by.Rocks","Depth+Dist_To_River+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4226,0.00072,NA,6,2,47.335,42.824,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Depth+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4226,0.00074,NA,7,3,47.335,42.824,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth+Dist_To_River+Rocks+Temperature.Min","Depth+Dist_To_River+Rocks+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Rocks",732.1299,765.4226,0.00072,NA,5,1,47.335,42.824,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Rocks+Temperature.Min","Depth+Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",732.1299,765.4226,0.00073,NA,6,2,47.335,42.824,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Salinity.Min+Mud","Dist_To_Shore.te.Salinity.Min+Mud","te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",732.1304,787.6641,0.0158,NA,6.6,0,47.336,65.065,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"BottomVegCover+Depth.te.Temperature.Min+SY_PA","BottomVegCover+Depth.te.Temperature.Min+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",732.15,783.512,0.007,NA,5.81,0,47.355,60.913,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"Depth.by.Rocks+Rocks+Salinity.Min.by.Rocks+Sand","Depth.by.Rocks+Rocks+Salinity.Min.by.Rocks+Sand","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1626,776.5135,6e-04,NA,8.45,3,47.368,53.915,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Depth.by.Rocks+Rocks+Salinity.Min+Sand","Depth.by.Rocks+Rocks+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1626,776.5136,0.00066,NA,7.45,2,47.368,53.915,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Depth+Rocks+Salinity.Min+Sand","Depth+Rocks+Salinity.Min+Sand","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks + Sand",732.1633,776.5168,0.00075,NA,6.45,1,47.369,53.918,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Sand+Rocks+Salinity.Min+Sand","Dist_To_Shore.by.Sand+Rocks+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",732.1637,776.5196,0.00053,NA,7.45,2,47.369,53.921,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Depth+Rocks+Salinity.Min.by.Rocks+Sand","Depth+Rocks+Salinity.Min.by.Rocks+Sand","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1642,776.5147,0.00064,NA,7.45,2,47.37,53.916,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+Salinity.Min+Sand","Dist_To_Shore.by.Rocks+Rocks+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1649,776.5262,0.00061,NA,7.45,2,47.37,53.927,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore+Rocks+Salinity.Min+Sand","Dist_To_Shore+Rocks+Salinity.Min+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks + Sand",732.1649,776.5262,0.00061,NA,6.45,1,47.37,53.928,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.Rocks+Sand","Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.Rocks+Sand","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1649,776.5263,0.00063,NA,8.45,3,47.37,53.928,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore+Rocks+Salinity.Min.by.Rocks+Sand","Dist_To_Shore+Rocks+Salinity.Min.by.Rocks+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1649,776.5264,0.00063,NA,7.45,2,47.37,53.928,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Sand+Rocks+Salinity.Min.by.Rocks+Sand","Dist_To_Shore.by.Sand+Rocks+Salinity.Min.by.Rocks+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",732.1658,776.5299,0.00059,NA,8.45,3,47.371,53.931,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_River.by.HA_PA+HA_PA+SY_PA+Temperature.Min","Dist_To_River.by.HA_PA+HA_PA+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",732.1664,777.8942,0.00476,NA,6,0,47.372,55.296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
